state,date,Population,deaths,confirmed
MD,02/19/20,6045680,0,0
MD,02/02/20,6045680,0,0
MD,02/20/20,6045680,0,0
MD,02/21/20,6045680,0,0
MD,02/22/20,6045680,0,0
MD,02/23/20,6045680,0,0
MD,02/24/20,6045680,0,0
MD,02/25/20,6045680,0,0
MD,02/26/20,6045680,0,0
MD,02/27/20,6045680,0,0
MD,02/28/20,6045680,0,0
MD,02/29/20,6045680,0,0
MD,02/03/20,6045680,0,0
MD,02/04/20,6045680,0,0
MD,02/05/20,6045680,0,0
MD,02/06/20,6045680,0,0
MD,02/07/20,6045680,0,0
MD,02/08/20,6045680,0,0
MD,02/09/20,6045680,0,0
MD,03/01/20,6045680,0,0
MD,03/10/20,6045680,0,8
MD,03/11/20,6045680,0,9
MD,03/12/20,6045680,0,12
MD,03/13/20,6045680,0,18
MD,03/14/20,6045680,0,27
MD,03/15/20,6045680,0,24
MD,03/16/20,6045680,0,42
MD,03/17/20,6045680,0,60
MD,03/18/20,6045680,0,85
MD,03/19/20,6045680,1,107
MD,03/02/20,6045680,0,0
MD,03/20/20,6045680,2,149
MD,03/21/20,6045680,2,193
MD,03/22/20,6045680,3,244
MD,03/23/20,6045680,3,290
MD,03/24/20,6045680,4,349
MD,03/25/20,6045680,4,425
MD,03/26/20,6045680,4,583
MD,03/27/20,6045680,5,775
MD,03/28/20,6045680,5,995
MD,03/29/20,6045680,10,1239
MD,03/03/20,6045680,0,0
MD,03/30/20,6045680,15,1413
MD,03/31/20,6045680,18,1660
MD,03/04/20,6045680,0,0
MD,03/05/20,6045680,0,0
MD,03/06/20,6045680,0,3
MD,03/07/20,6045680,0,3
MD,03/08/20,6045680,0,5
MD,03/09/20,6045680,0,5
MD,04/01/20,6045680,31,1986
MD,04/10/20,6045680,171,6968
MD,04/11/20,6045680,206,7694
MD,04/02/20,6045680,36,2331
MD,04/03/20,6045680,43,2758
MD,04/04/20,6045680,54,3125
MD,04/05/20,6045680,67,3617
MD,04/06/20,6045680,91,4045
MD,04/07/20,6045680,103,4371
MD,04/08/20,6045680,124,5529
MD,04/09/20,6045680,138,6185
ME,01/22/20,1344212,0,0
ME,01/23/20,1344212,0,0
ME,01/24/20,1344212,0,0
ME,01/25/20,1344212,0,0
ME,01/26/20,1344212,0,0
ME,01/27/20,1344212,0,0
ME,01/28/20,1344212,0,0
ME,01/29/20,1344212,0,0
ME,01/30/20,1344212,0,0
ME,01/31/20,1344212,0,0
ME,02/01/20,1344212,0,0
ME,02/10/20,1344212,0,0
ME,02/11/20,1344212,0,0
ME,02/12/20,1344212,0,0
ME,02/13/20,1344212,0,0
ME,02/14/20,1344212,0,0
ME,02/15/20,1344212,0,0
ME,02/16/20,1344212,0,0
ME,02/17/20,1344212,0,0
ME,02/18/20,1344212,0,0
ME,02/19/20,1344212,0,0
ME,02/02/20,1344212,0,0
ME,02/20/20,1344212,0,0
ME,02/21/20,1344212,0,0
ME,02/22/20,1344212,0,0
ME,02/23/20,1344212,0,0
ME,02/24/20,1344212,0,0
ME,02/25/20,1344212,0,0
ME,02/26/20,1344212,0,0
ME,02/27/20,1344212,0,0
ME,02/28/20,1344212,0,0
ME,02/29/20,1344212,0,0
ME,02/03/20,1344212,0,0
ME,02/04/20,1344212,0,0
ME,02/05/20,1344212,0,0
ME,02/06/20,1344212,0,0
ME,02/07/20,1344212,0,0
ME,02/08/20,1344212,0,0
ME,02/09/20,1344212,0,0
ME,03/01/20,1344212,0,0
ME,03/10/20,1344212,0,0
ME,03/11/20,1344212,0,0
ME,03/12/20,1344212,0,1
ME,03/13/20,1344212,0,3
ME,03/14/20,1344212,0,3
ME,03/15/20,1344212,0,2
ME,03/16/20,1344212,0,17
ME,03/17/20,1344212,0,26
ME,03/18/20,1344212,0,35
ME,03/19/20,1344212,0,52
ME,03/02/20,1344212,0,0
ME,03/20/20,1344212,0,56
ME,03/21/20,1344212,0,70
ME,03/22/20,1344212,0,89
ME,03/23/20,1344212,0,107
ME,03/24/20,1344212,0,118
ME,03/25/20,1344212,0,142
ME,03/26/20,1344212,0,155
ME,03/27/20,1344212,1,168
ME,03/28/20,1344212,1,211
ME,03/29/20,1344212,3,253
ME,03/03/20,1344212,0,0
ME,03/30/20,1344212,3,275
ME,03/31/20,1344212,5,303
ME,03/04/20,1344212,0,0
ME,03/05/20,1344212,0,0
ME,03/06/20,1344212,0,0
ME,03/07/20,1344212,0,0
ME,03/08/20,1344212,0,0
ME,03/09/20,1344212,0,0
ME,04/01/20,1344212,5,303
ME,04/10/20,1344212,17,586
ME,04/11/20,1344212,19,616
ME,04/02/20,1344212,7,376
ME,04/03/20,1344212,9,432
ME,04/04/20,1344212,10,456
ME,04/05/20,1344212,10,470
ME,04/06/20,1344212,10,499
ME,04/07/20,1344212,12,519
ME,04/08/20,1344212,14,537
ME,04/09/20,1344212,16,560
MI,01/22/20,9986857,0,0
MI,01/23/20,9986857,0,0
MI,01/24/20,9986857,0,0
MI,01/25/20,9986857,0,0
MI,01/26/20,9986857,0,0
MI,01/27/20,9986857,0,0
MI,01/28/20,9986857,0,0
MI,01/29/20,9986857,0,0
MI,01/30/20,9986857,0,0
MI,01/31/20,9986857,0,0
MI,02/01/20,9986857,0,0
MI,02/10/20,9986857,0,0
MI,02/11/20,9986857,0,0
MI,02/12/20,9986857,0,0
MI,02/13/20,9986857,0,0
MI,02/14/20,9986857,0,0
MI,02/15/20,9986857,0,0
MI,02/16/20,9986857,0,0
MI,02/17/20,9986857,0,0
MI,02/18/20,9986857,0,0
MI,02/19/20,9986857,0,0
MI,02/02/20,9986857,0,0
MI,02/20/20,9986857,0,0
MI,02/21/20,9986857,0,0
MI,02/22/20,9986857,0,0
MI,02/23/20,9986857,0,0
MI,02/24/20,9986857,0,0
MI,02/25/20,9986857,0,0
MI,02/26/20,9986857,0,0
MI,02/27/20,9986857,0,0
MI,02/28/20,9986857,0,0
MI,02/29/20,9986857,0,0
MI,02/03/20,9986857,0,0
MI,02/04/20,9986857,0,0
MI,02/05/20,9986857,0,0
MI,02/06/20,9986857,0,0
MI,02/07/20,9986857,0,0
MI,02/08/20,9986857,0,0
MI,02/09/20,9986857,0,0
MI,03/01/20,9986857,0,0
MI,03/10/20,9986857,0,0
MI,03/11/20,9986857,0,2
MI,03/12/20,9986857,0,2
MI,03/13/20,9986857,0,16
MI,03/14/20,9986857,0,25
MI,03/15/20,9986857,0,32
MI,03/16/20,9986857,0,54
MI,03/17/20,9986857,0,63
MI,03/18/20,9986857,1,119
MI,03/19/20,9986857,1,259
MI,03/02/20,9986857,0,0
MI,03/20/20,9986857,1,402
MI,03/21/20,9986857,3,540
MI,03/22/20,9986857,9,1035
MI,03/23/20,9986857,15,1329
MI,03/24/20,9986857,24,1793
MI,03/25/20,9986857,43,2296
MI,03/26/20,9986857,61,2845
MI,03/27/20,9986857,92,3634
MI,03/28/20,9986857,111,4650
MI,03/29/20,9986857,132,5488
MI,03/03/20,9986857,0,0
MI,03/30/20,9986857,184,6498
MI,03/31/20,9986857,259,7615
MI,03/04/20,9986857,0,0
MI,03/05/20,9986857,0,0
MI,03/06/20,9986857,0,0
MI,03/07/20,9986857,0,0
MI,03/08/20,9986857,0,0
MI,03/09/20,9986857,0,0
MI,04/01/20,9986857,335,9315
MI,04/10/20,9986857,1276,22434
MI,04/11/20,9986857,1384,23605
MI,04/02/20,9986857,417,10791
MI,04/03/20,9986857,479,12744
MI,04/04/20,9986857,540,14225
MI,04/05/20,9986857,617,15718
MI,04/06/20,9986857,727,17221
MI,04/07/20,9986857,845,18970
MI,04/08/20,9986857,959,20346
MI,04/09/20,9986857,1076,21504
MN,01/22/20,5639632,0,0
MN,01/23/20,5639632,0,0
MN,01/24/20,5639632,0,0
MN,01/25/20,5639632,0,0
MN,01/26/20,5639632,0,0
MN,01/27/20,5639632,0,0
MN,01/28/20,5639632,0,0
MN,01/29/20,5639632,0,0
MN,01/30/20,5639632,0,0
MN,01/31/20,5639632,0,0
MN,02/01/20,5639632,0,0
MN,02/10/20,5639632,0,0
MN,02/11/20,5639632,0,0
MN,02/12/20,5639632,0,0
MN,02/13/20,5639632,0,0
MN,02/14/20,5639632,0,0
MN,02/15/20,5639632,0,0
MN,02/16/20,5639632,0,0
MN,02/17/20,5639632,0,0
MN,02/18/20,5639632,0,0
MN,02/19/20,5639632,0,0
MN,02/02/20,5639632,0,0
MN,02/20/20,5639632,0,0
MN,02/21/20,5639632,0,0
MN,02/22/20,5639632,0,0
MN,02/23/20,5639632,0,0
MN,02/24/20,5639632,0,0
MN,02/25/20,5639632,0,0
MN,02/26/20,5639632,0,0
MN,02/27/20,5639632,0,0
MN,02/28/20,5639632,0,0
MN,02/29/20,5639632,0,0
MN,02/03/20,5639632,0,0
MN,02/04/20,5639632,0,0
MN,02/05/20,5639632,0,0
MN,02/06/20,5639632,0,0
MN,02/07/20,5639632,0,0
MN,02/08/20,5639632,0,0
MN,02/09/20,5639632,0,0
MN,03/01/20,5639632,0,0
MN,03/10/20,5639632,0,2
MN,03/11/20,5639632,0,5
MN,03/12/20,5639632,0,9
MN,03/13/20,5639632,0,14
MN,03/14/20,5639632,0,21
MN,03/15/20,5639632,0,21
MN,03/16/20,5639632,0,53
MN,03/17/20,5639632,0,59
MN,03/18/20,5639632,0,77
MN,03/19/20,5639632,0,89
MN,03/02/20,5639632,0,0
MN,03/20/20,5639632,0,113
MN,03/21/20,5639632,1,134
MN,03/22/20,5639632,1,167
MN,03/23/20,5639632,1,234
MN,03/24/20,5639632,1,261
MN,03/25/20,5639632,1,286
MN,03/26/20,5639632,2,344
MN,03/27/20,5639632,4,396
MN,03/28/20,5639632,5,441
MN,03/29/20,5639632,9,503
MN,03/03/20,5639632,0,0
MN,03/30/20,5639632,10,576
MN,03/31/20,5639632,12,629
MN,03/04/20,5639632,0,0
MN,03/05/20,5639632,0,0
MN,03/06/20,5639632,0,1
MN,03/07/20,5639632,0,1
MN,03/08/20,5639632,0,1
MN,03/09/20,5639632,0,2
MN,04/01/20,5639632,17,689
MN,04/10/20,5639632,57,1336
MN,04/11/20,5639632,64,1427
MN,04/02/20,5639632,18,742
MN,04/03/20,5639632,22,788
MN,04/04/20,5639632,24,865
MN,04/05/20,5639632,29,935
MN,04/06/20,5639632,30,986
MN,04/07/20,5639632,34,1069
MN,04/08/20,5639632,39,1154
MN,04/09/20,5639632,50,1240
MO,01/22/20,6626371,0,0
MO,01/23/20,6626371,0,0
MO,01/24/20,6626371,0,0
MO,01/25/20,6626371,0,0
MO,01/26/20,6626371,0,0
MO,01/27/20,6626371,0,0
MO,01/28/20,6626371,0,0
MO,01/29/20,6626371,0,0
MO,01/30/20,6626371,0,0
MO,01/31/20,6626371,0,0
MO,02/01/20,6626371,0,0
MO,02/10/20,6626371,0,0
MO,02/11/20,6626371,0,0
MO,02/12/20,6626371,0,0
MO,02/13/20,6626371,0,0
MO,02/14/20,6626371,0,0
MO,02/15/20,6626371,0,0
MO,02/16/20,6626371,0,0
MO,02/17/20,6626371,0,0
MO,02/18/20,6626371,0,0
MO,02/19/20,6626371,0,0
MO,02/02/20,6626371,0,0
MO,02/20/20,6626371,0,0
MO,02/21/20,6626371,0,0
MO,02/22/20,6626371,0,0
MO,02/23/20,6626371,0,0
MO,02/24/20,6626371,0,0
MO,02/25/20,6626371,0,0
MO,02/26/20,6626371,0,0
MO,02/27/20,6626371,0,0
MO,02/28/20,6626371,0,0
MO,02/29/20,6626371,0,0
MO,02/03/20,6626371,0,0
MO,02/04/20,6626371,0,0
MO,02/05/20,6626371,0,0
MO,02/06/20,6626371,0,0
MO,02/07/20,6626371,0,0
MO,02/08/20,6626371,0,0
MO,02/09/20,6626371,0,0
MO,03/01/20,6626371,0,0
MO,03/10/20,6626371,0,1
MO,03/11/20,6626371,0,1
MO,03/12/20,6626371,0,2
MO,03/13/20,6626371,0,4
MO,03/14/20,6626371,0,4
MO,03/15/20,6626371,0,5
MO,03/16/20,6626371,0,6
MO,03/17/20,6626371,0,12
MO,03/18/20,6626371,1,18
MO,03/19/20,6626371,1,39
MO,03/02/20,6626371,0,0
MO,03/20/20,6626371,3,73
MO,03/21/20,6626371,3,81
MO,03/22/20,6626371,3,100
MO,03/23/20,6626371,4,187
MO,03/24/20,6626371,7,257
MO,03/25/20,6626371,8,354
MO,03/26/20,6626371,9,520
MO,03/27/20,6626371,9,666
MO,03/28/20,6626371,10,836
MO,03/29/20,6626371,13,915
MO,03/03/20,6626371,0,0
MO,03/30/20,6626371,13,1051
MO,03/31/20,6626371,15,1357
MO,03/04/20,6626371,0,0
MO,03/05/20,6626371,0,0
MO,03/06/20,6626371,0,0
MO,03/07/20,6626371,0,0
MO,03/08/20,6626371,0,1
MO,03/09/20,6626371,0,1
MO,04/01/20,6626371,18,1613
MO,04/10/20,6626371,99,3897
MO,04/11/20,6626371,116,4108
MO,04/02/20,6626371,22,1857
MO,04/03/20,6626371,25,1864
MO,04/04/20,6626371,33,2310
MO,04/05/20,6626371,44,2347
MO,04/06/20,6626371,47,2736
MO,04/07/20,6626371,65,3130
MO,04/08/20,6626371,86,3209
MO,04/09/20,6626371,93,3432
MS,01/22/20,2976149,0,0
MS,01/23/20,2976149,0,0
MS,01/24/20,2976149,0,0
MS,01/25/20,2976149,0,0
MS,01/26/20,2976149,0,0
MS,01/27/20,2976149,0,0
MS,01/28/20,2976149,0,0
MS,01/29/20,2976149,0,0
MS,01/30/20,2976149,0,0
MS,01/31/20,2976149,0,0
MS,02/01/20,2976149,0,0
MS,02/10/20,2976149,0,0
MS,02/11/20,2976149,0,0
MS,02/12/20,2976149,0,0
MS,02/13/20,2976149,0,0
MS,02/14/20,2976149,0,0
MS,02/15/20,2976149,0,0
MS,02/16/20,2976149,0,0
MS,02/17/20,2976149,0,0
MS,02/18/20,2976149,0,0
MS,02/19/20,2976149,0,0
MS,02/02/20,2976149,0,0
MS,02/20/20,2976149,0,0
MS,02/21/20,2976149,0,0
MS,02/22/20,2976149,0,0
MS,02/23/20,2976149,0,0
MS,02/24/20,2976149,0,0
MS,02/25/20,2976149,0,0
MS,02/26/20,2976149,0,0
MS,02/27/20,2976149,0,0
MS,02/28/20,2976149,0,0
MS,02/29/20,2976149,0,0
MS,02/03/20,2976149,0,0
MS,02/04/20,2976149,0,0
MS,02/05/20,2976149,0,0
MS,02/06/20,2976149,0,0
MS,02/07/20,2976149,0,0
MS,02/08/20,2976149,0,0
MS,02/09/20,2976149,0,0
MS,03/01/20,2976149,0,0
MS,03/10/20,2976149,0,0
MS,03/11/20,2976149,0,0
MS,03/12/20,2976149,0,1
MS,03/13/20,2976149,0,6
MS,03/14/20,2976149,0,6
MS,03/15/20,2976149,0,6
MS,03/16/20,2976149,0,12
MS,03/17/20,2976149,0,21
MS,03/18/20,2976149,0,34
MS,03/19/20,2976149,1,50
MS,03/02/20,2976149,0,0
MS,03/20/20,2976149,1,80
MS,03/21/20,2976149,1,140
MS,03/22/20,2976149,1,207
MS,03/23/20,2976149,1,249
MS,03/24/20,2976149,1,320
MS,03/25/20,2976149,3,377
MS,03/26/20,2976149,6,485
MS,03/27/20,2976149,8,579
MS,03/28/20,2976149,13,663
MS,03/29/20,2976149,14,759
MS,03/03/20,2976149,0,0
MS,03/30/20,2976149,16,847
MS,03/31/20,2976149,20,937
MS,03/04/20,2976149,0,0
MS,03/05/20,2976149,0,0
MS,03/06/20,2976149,0,0
MS,03/07/20,2976149,0,0
MS,03/08/20,2976149,0,0
MS,03/09/20,2976149,0,0
MS,04/01/20,2976149,22,1073
MS,04/10/20,2976149,82,2469
MS,04/11/20,2976149,93,2642
MS,04/02/20,2976149,26,1177
MS,04/03/20,2976149,29,1358
MS,04/04/20,2976149,35,1455
MS,04/05/20,2976149,43,1638
MS,04/06/20,2976149,51,1738
MS,04/07/20,2976149,60,1915
MS,04/08/20,2976149,67,2003
MS,04/09/20,2976149,76,2260
MT,01/22/20,1068778,0,0
MT,01/23/20,1068778,0,0
MT,01/24/20,1068778,0,0
MT,01/25/20,1068778,0,0
MT,01/26/20,1068778,0,0
MT,01/27/20,1068778,0,0
MT,01/28/20,1068778,0,0
MT,01/29/20,1068778,0,0
MT,01/30/20,1068778,0,0
MT,01/31/20,1068778,0,0
MT,02/01/20,1068778,0,0
MT,02/10/20,1068778,0,0
MT,02/11/20,1068778,0,0
MT,02/12/20,1068778,0,0
MT,02/13/20,1068778,0,0
MT,02/14/20,1068778,0,0
MT,02/15/20,1068778,0,0
MT,02/16/20,1068778,0,0
MT,02/17/20,1068778,0,0
MT,02/18/20,1068778,0,0
MT,02/19/20,1068778,0,0
MT,02/02/20,1068778,0,0
MT,02/20/20,1068778,0,0
MT,02/21/20,1068778,0,0
MT,02/22/20,1068778,0,0
MT,02/23/20,1068778,0,0
MT,02/24/20,1068778,0,0
MT,02/25/20,1068778,0,0
MT,02/26/20,1068778,0,0
MT,02/27/20,1068778,0,0
MT,02/28/20,1068778,0,0
MT,02/29/20,1068778,0,0
MT,02/03/20,1068778,0,0
MT,02/04/20,1068778,0,0
MT,02/05/20,1068778,0,0
MT,02/06/20,1068778,0,0
MT,02/07/20,1068778,0,0
MT,02/08/20,1068778,0,0
MT,02/09/20,1068778,0,0
MT,03/01/20,1068778,0,0
MT,03/10/20,1068778,0,0
MT,03/11/20,1068778,0,0
MT,03/12/20,1068778,0,0
MT,03/13/20,1068778,0,1
MT,03/14/20,1068778,0,5
MT,03/15/20,1068778,0,6
MT,03/16/20,1068778,0,6
MT,03/17/20,1068778,0,8
MT,03/18/20,1068778,0,10
MT,03/19/20,1068778,0,11
MT,03/02/20,1068778,0,0
MT,03/20/20,1068778,0,20
MT,03/21/20,1068778,0,27
MT,03/22/20,1068778,0,34
MT,03/23/20,1068778,0,34
MT,03/24/20,1068778,0,51
MT,03/25/20,1068778,0,65
MT,03/26/20,1068778,0,90
MT,03/27/20,1068778,1,109
MT,03/28/20,1068778,1,129
MT,03/29/20,1068778,1,154
MT,03/03/20,1068778,0,0
MT,03/30/20,1068778,5,171
MT,03/31/20,1068778,5,198
MT,03/04/20,1068778,0,0
MT,03/05/20,1068778,0,0
MT,03/06/20,1068778,0,0
MT,03/07/20,1068778,0,0
MT,03/08/20,1068778,0,0
MT,03/09/20,1068778,0,0
MT,04/01/20,1068778,6,208
MT,04/10/20,1068778,6,365
MT,04/11/20,1068778,6,377
MT,04/02/20,1068778,6,241
MT,04/03/20,1068778,5,243
MT,04/04/20,1068778,6,265
MT,04/05/20,1068778,6,286
MT,04/06/20,1068778,6,299
MT,04/07/20,1068778,6,319
MT,04/08/20,1068778,6,332
MT,04/09/20,1068778,6,354
NC,01/22/20,10488084,0,0
NC,01/23/20,10488084,0,0
NC,01/24/20,10488084,0,0
NC,01/25/20,10488084,0,0
NC,01/26/20,10488084,0,0
NC,01/27/20,10488084,0,0
NC,01/28/20,10488084,0,0
NC,01/29/20,10488084,0,0
NC,01/30/20,10488084,0,0
NC,01/31/20,10488084,0,0
NC,02/01/20,10488084,0,0
NC,02/10/20,10488084,0,0
NC,02/11/20,10488084,0,0
NC,02/12/20,10488084,0,0
NC,02/13/20,10488084,0,0
NC,02/14/20,10488084,0,0
NC,02/15/20,10488084,0,0
NC,02/16/20,10488084,0,0
NC,02/17/20,10488084,0,0
NC,02/18/20,10488084,0,0
NC,02/19/20,10488084,0,0
NC,02/02/20,10488084,0,0
NC,02/20/20,10488084,0,0
NC,02/21/20,10488084,0,0
NC,02/22/20,10488084,0,0
NC,02/23/20,10488084,0,0
NC,02/24/20,10488084,0,0
NC,02/25/20,10488084,0,0
NC,02/26/20,10488084,0,0
NC,02/27/20,10488084,0,0
NC,02/28/20,10488084,0,0
NC,02/29/20,10488084,0,0
NC,02/03/20,10488084,0,0
NC,02/04/20,10488084,0,0
NC,02/05/20,10488084,0,0
NC,02/06/20,10488084,0,0
NC,02/07/20,10488084,0,0
NC,02/08/20,10488084,0,0
NC,02/09/20,10488084,0,0
NC,03/01/20,10488084,0,0
NC,03/10/20,10488084,0,7
NC,03/11/20,10488084,0,7
NC,03/12/20,10488084,0,15
NC,03/13/20,10488084,0,17
NC,03/14/20,10488084,0,25
NC,03/15/20,10488084,0,32
NC,03/16/20,10488084,0,39
NC,03/17/20,10488084,0,64
NC,03/18/20,10488084,0,92
NC,03/19/20,10488084,0,136
NC,03/02/20,10488084,0,0
NC,03/20/20,10488084,0,189
NC,03/21/20,10488084,0,256
NC,03/22/20,10488084,0,305
NC,03/23/20,10488084,0,353
NC,03/24/20,10488084,0,495
NC,03/25/20,10488084,2,590
NC,03/26/20,10488084,3,738
NC,03/27/20,10488084,4,887
NC,03/28/20,10488084,5,1020
NC,03/29/20,10488084,7,1191
NC,03/03/20,10488084,0,1
NC,03/30/20,10488084,7,1313
NC,03/31/20,10488084,12,1535
NC,03/04/20,10488084,0,1
NC,03/05/20,10488084,0,1
NC,03/06/20,10488084,0,2
NC,03/07/20,10488084,0,2
NC,03/08/20,10488084,0,2
NC,03/09/20,10488084,0,2
NC,04/01/20,10488084,14,1675
NC,04/10/20,10488084,83,3965
NC,04/11/20,10488084,89,4354
NC,04/02/20,10488084,21,1977
NC,04/03/20,10488084,27,2251
NC,04/04/20,10488084,34,2486
NC,04/05/20,10488084,38,2649
NC,04/06/20,10488084,45,2962
NC,04/07/20,10488084,53,3299
NC,04/08/20,10488084,66,3499
NC,04/09/20,10488084,76,3736
ND,01/22/20,762062,0,0
ND,01/23/20,762062,0,0
ND,01/24/20,762062,0,0
ND,01/25/20,762062,0,0
ND,01/26/20,762062,0,0
ND,01/27/20,762062,0,0
ND,01/28/20,762062,0,0
ND,01/29/20,762062,0,0
ND,01/30/20,762062,0,0
ND,01/31/20,762062,0,0
ND,02/01/20,762062,0,0
ND,02/10/20,762062,0,0
ND,02/11/20,762062,0,0
ND,02/12/20,762062,0,0
ND,02/13/20,762062,0,0
ND,02/14/20,762062,0,0
ND,02/15/20,762062,0,0
ND,02/16/20,762062,0,0
ND,02/17/20,762062,0,0
ND,02/18/20,762062,0,0
ND,02/19/20,762062,0,0
ND,02/02/20,762062,0,0
ND,02/20/20,762062,0,0
ND,02/21/20,762062,0,0
ND,02/22/20,762062,0,0
ND,02/23/20,762062,0,0
ND,02/24/20,762062,0,0
ND,02/25/20,762062,0,0
ND,02/26/20,762062,0,0
ND,02/27/20,762062,0,0
ND,02/28/20,762062,0,0
ND,02/29/20,762062,0,0
ND,02/03/20,762062,0,0
ND,02/04/20,762062,0,0
ND,02/05/20,762062,0,0
ND,02/06/20,762062,0,0
ND,02/07/20,762062,0,0
ND,02/08/20,762062,0,0
ND,02/09/20,762062,0,0
ND,03/01/20,762062,0,0
ND,03/10/20,762062,0,0
ND,03/11/20,762062,0,0
ND,03/12/20,762062,0,1
ND,03/13/20,762062,0,1
ND,03/14/20,762062,0,1
ND,03/15/20,762062,0,1
ND,03/16/20,762062,0,1
ND,03/17/20,762062,0,3
ND,03/18/20,762062,0,6
ND,03/19/20,762062,0,19
ND,03/02/20,762062,0,0
ND,03/20/20,762062,0,26
ND,03/21/20,762062,0,28
ND,03/22/20,762062,0,28
ND,03/23/20,762062,0,30
ND,03/24/20,762062,0,36
ND,03/25/20,762062,0,45
ND,03/26/20,762062,0,51
ND,03/27/20,762062,1,68
ND,03/28/20,762062,1,94
ND,03/29/20,762062,1,98
ND,03/03/20,762062,0,0
ND,03/30/20,762062,2,109
ND,03/31/20,762062,3,122
ND,03/04/20,762062,0,0
ND,03/05/20,762062,0,0
ND,03/06/20,762062,0,0
ND,03/07/20,762062,0,0
ND,03/08/20,762062,0,0
ND,03/09/20,762062,0,0
ND,04/01/20,762062,3,142
ND,04/10/20,762062,6,278
ND,04/11/20,762062,7,293
ND,04/02/20,762062,3,159
ND,04/03/20,762062,3,173
ND,04/04/20,762062,3,186
ND,04/05/20,762062,3,207
ND,04/06/20,762062,3,225
ND,04/07/20,762062,4,237
ND,04/08/20,762062,4,251
ND,04/09/20,762062,5,269
NE,01/22/20,1934408,0,0
NE,01/23/20,1934408,0,0
NE,01/24/20,1934408,0,0
NE,01/25/20,1934408,0,0
NE,01/26/20,1934408,0,0
NE,01/27/20,1934408,0,0
NE,01/28/20,1934408,0,0
NE,01/29/20,1934408,0,0
NE,01/30/20,1934408,0,0
NE,01/31/20,1934408,0,0
NE,02/01/20,1934408,0,0
NE,02/10/20,1934408,0,0
NE,02/11/20,1934408,0,0
NE,02/12/20,1934408,0,0
NE,02/13/20,1934408,0,0
NE,02/14/20,1934408,0,0
NE,02/15/20,1934408,0,0
NE,02/16/20,1934408,0,0
NE,02/17/20,1934408,0,0
NE,02/18/20,1934408,0,0
NE,02/19/20,1934408,0,0
NE,02/02/20,1934408,0,0
NE,02/20/20,1934408,0,0
NE,02/21/20,1934408,0,0
NE,02/22/20,1934408,0,0
NE,02/23/20,1934408,0,0
NE,02/24/20,1934408,0,0
NE,02/25/20,1934408,0,0
NE,02/26/20,1934408,0,0
NE,02/27/20,1934408,0,0
NE,02/28/20,1934408,0,0
NE,02/29/20,1934408,0,0
NE,02/03/20,1934408,0,0
NE,02/04/20,1934408,0,0
NE,02/05/20,1934408,0,0
NE,02/06/20,1934408,0,0
NE,02/07/20,1934408,0,0
NE,02/08/20,1934408,0,0
NE,02/09/20,1934408,0,0
NE,03/01/20,1934408,0,0
NE,03/10/20,1934408,0,3
NE,03/11/20,1934408,0,5
NE,03/12/20,1934408,0,10
NE,03/13/20,1934408,0,14
NE,03/14/20,1934408,0,18
NE,03/15/20,1934408,0,17
NE,03/16/20,1934408,0,18
NE,03/17/20,1934408,0,23
NE,03/18/20,1934408,0,24
NE,03/19/20,1934408,0,29
NE,03/02/20,1934408,0,0
NE,03/20/20,1934408,0,37
NE,03/21/20,1934408,0,38
NE,03/22/20,1934408,0,51
NE,03/23/20,1934408,0,51
NE,03/24/20,1934408,0,66
NE,03/25/20,1934408,0,71
NE,03/26/20,1934408,0,74
NE,03/27/20,1934408,0,82
NE,03/28/20,1934408,2,96
NE,03/29/20,1934408,2,108
NE,03/03/20,1934408,0,0
NE,03/30/20,1934408,2,145
NE,03/31/20,1934408,3,172
NE,03/04/20,1934408,0,0
NE,03/05/20,1934408,0,0
NE,03/06/20,1934408,0,1
NE,03/07/20,1934408,0,1
NE,03/08/20,1934408,0,1
NE,03/09/20,1934408,0,3
NE,04/01/20,1934408,4,210
NE,04/10/20,1934408,15,635
NE,04/11/20,1934408,17,699
NE,04/02/20,1934408,5,246
NE,04/03/20,1934408,6,279
NE,04/04/20,1934408,6,321
NE,04/05/20,1934408,8,364
NE,04/06/20,1934408,9,417
NE,04/07/20,1934408,10,447
NE,04/08/20,1934408,12,519
NE,04/09/20,1934408,14,568
NH,01/22/20,1359711,0,0
NH,01/23/20,1359711,0,0
NH,01/24/20,1359711,0,0
NH,01/25/20,1359711,0,0
NH,01/26/20,1359711,0,0
NH,01/27/20,1359711,0,0
NH,01/28/20,1359711,0,0
NH,01/29/20,1359711,0,0
NH,01/30/20,1359711,0,0
NH,01/31/20,1359711,0,0
NH,02/01/20,1359711,0,0
NH,02/10/20,1359711,0,0
NH,02/11/20,1359711,0,0
NH,02/12/20,1359711,0,0
NH,02/13/20,1359711,0,0
NH,02/14/20,1359711,0,0
NH,02/15/20,1359711,0,0
NH,02/16/20,1359711,0,0
NH,02/17/20,1359711,0,0
NH,02/18/20,1359711,0,0
NH,02/19/20,1359711,0,0
NH,02/02/20,1359711,0,0
NH,02/20/20,1359711,0,0
NH,02/21/20,1359711,0,0
NH,02/22/20,1359711,0,0
NH,02/23/20,1359711,0,0
NH,02/24/20,1359711,0,0
NH,02/25/20,1359711,0,0
NH,02/26/20,1359711,0,0
NH,02/27/20,1359711,0,0
NH,02/28/20,1359711,0,0
NH,02/29/20,1359711,0,0
